outcome.test.score,treatment,school,is.female,mother.attended.secondary.school,father.attened.secondary.school,failed.at.least.one.school.year,family.receives.cash.transfer,has.computer.with.internet.at.home,is.unemployed,has.some.form.of.income,saves.money.for.future.purchases,intention.to.save.index,makes.list.of.expenses.every.month,negotiates.prices.or.payment.methods,fincial.autonomy.index
40.02023697,0,35001466,1,0,0,0,1,1,0,0,0,13,0,0,18
53.06991577,0,35412173,1,0,0,0,0,1,0,0,0,56,0,1,29
63.46192169,1,35039123,,,,,,,0,0,0,81,0,1,62
37.71401978,0,33028125,1,1,0,0,0,1,1,1,0,52,0,1,33
62.18272781,1,33120692,1,1,0,1,0,0,1,1,0,59,0,1,58
82.43591309,1,35011903,,,,,,,0,0,0,44,0,0,33
75.06264496,0,35901118,1,0,0,0,0,1,1,1,1,66,1,1,67
52.77496719,1,35008333,1,0,0,0,1,1,0,1,0,44,0,1,50
66.25650787,1,35913923,1,0,1,0,0,0,1,1,0,47,0,1,27
56.41162491,0,35011927,1,0,0,1,0,0,1,1,0,8,0,1,39
60.53416061,1,23069988,1,1,0,0,1,1,0,0,0,52,0,1,60
58.35380554,0,33039593,1,0,0,0,0,1,0,1,0,43,0,1,73
63.75279236,0,33106681,1,1,1,1,0,0,0,1,1,75,0,0,
30.69172859,1,33104204,1,1,1,0,0,1,1,1,0,36,0,0,50
80.14651489,1,35903073,1,0,0,0,0,1,0,0,0,,0,1,
53.55860901,1,33026904,1,0,1,0,1,1,1,1,0,37,0,0,33
58.2269783,0,33038880,1,0,1,1,0,1,0,1,0,38,0,1,16
37.97106552,1,17000386,1,,1,1,0,1,0,0,0,32,0,1,41
78.36186218,1,23025263,1,0,0,0,0,1,0,0,1,57,0,0,60
61.48274994,1,33038023,1,1,1,0,0,1,1,1,0,47,0,0,12
35.64158249,1,33110476,1,1,0,1,0,1,1,1,0,26,0,0,43
66.690979,1,33106630,1,0,1,0,0,0,0,0,0,38,0,0,43
55.33924103,1,33106738,1,1,,0,0,1,0,1,0,53,0,1,62
56.00001144,1,35011782,1,0,0,0,0,1,0,1,0,,0,0,16
71.3636322,1,53011520,1,0,0,1,1,1,1,1,0,15,0,1,69
62.27111053,0,35011685,1,1,0,1,0,0,0,0,0,58,0,1,65
62.41739655,1,33086583,1,1,1,0,0,0,0,0,0,57,0,1,41
72.53147888,1,35005307,1,0,0,0,0,1,0,1,1,60,0,1,75
50.73465347,0,33045445,1,1,1,1,1,0,0,0,0,46,0,1,54
66.17032623,1,17047790,1,1,1,1,1,0,0,1,0,53,0,0,27
70.06562042,0,23142332,1,0,0,1,0,1,0,0,0,85,0,0,54
67.53289032,0,35923783,1,0,1,0,0,1,0,1,0,42,0,1,52
37.17861176,1,33062250,1,0,0,1,0,1,1,1,0,65,0,1,48
69.0560379,0,35041762,0,0,,,0,0,1,1,0,48,0,1,65
67.97580719,1,33050490,1,1,1,0,1,0,0,0,0,49,0,0,29
55.93965912,0,35412983,1,0,0,1,0,1,0,1,0,39,0,0,46
57.84215164,0,33071535,1,1,0,0,0,0,0,1,0,50,0,0,67
63.70459747,0,35018594,,,,,,,0,,0,48,0,0,41
55.73142624,0,33097437,,,,,,,0,1,0,71,0,0,46
89.77747345,1,35019690,1,0,0,0,0,1,1,1,0,91,0,1,86
72.98560333,0,33106681,1,1,1,0,0,0,,,,,,,
59.17429352,0,35127012,1,0,0,0,1,1,1,1,0,34,0,1,52
37.22642899,1,33045062,1,1,1,0,1,1,0,0,0,24,0,0,52
41.09642029,0,33048304,1,1,1,0,0,1,1,1,0,37,0,0,58
60.40643692,1,35011824,1,0,0,0,1,0,0,0,0,50,0,0,22
78.16653442,1,31068683,1,1,1,1,1,0,1,1,1,35,0,1,58
49.52544022,1,33103968,1,1,1,1,0,1,0,1,0,68,0,1,71
62.05004883,0,33039569,1,0,0,1,0,1,0,0,0,84,0,1,41
79.0034256,1,33039666,1,0,0,0,0,1,0,1,0,52,0,1,71
68.80858612,0,33132879,,,,,,,0,1,0,62,0,0,35
64.1728363,0,33085749,1,0,0,1,0,0,1,1,0,49,0,1,22
58.83980179,1,35046760,1,0,0,0,1,1,,,,,,,
83.31255341,1,35008308,1,1,1,0,0,0,1,1,1,62,0,0,48
69.73162079,1,35001824,1,1,1,0,0,0,0,1,0,,0,1,
36.12187195,1,33069921,1,0,0,0,0,1,0,0,0,36,0,1,52
63.55200958,0,35907935,,,,,,,1,1,0,38,0,1,52
49.96510315,1,33050490,1,,,0,0,0,0,1,0,61,0,1,71
65.69615936,0,53006984,1,1,1,0,0,0,0,0,0,55,0,1,33
42.68443298,0,33027820,1,1,1,,0,0,1,1,0,38,0,1,12
45.95083618,0,53019806,1,0,0,1,1,0,0,0,0,43,0,1,52
54.93796158,1,33092265,1,0,0,1,0,1,0,1,0,26,0,0,35
81.61819458,0,35045196,1,0,0,,0,0,1,1,0,54,0,1,58
60.8103981,0,35011435,1,0,0,0,0,1,0,1,0,52,0,1,60
48.8353157,1,35037084,1,1,1,0,0,0,0,0,0,22,0,1,39
40.54281616,0,35907972,,,,,,,1,1,0,10,1,1,54
50.69780731,0,33049475,1,0,0,1,0,1,0,0,0,26,0,0,14
37.00992584,0,33051321,1,0,0,0,0,1,1,1,0,26,,1,71
74.62345123,0,33045445,1,1,1,0,1,1,1,1,1,43,0,0,60
56.74664307,0,35045196,,,,,,,0,0,0,34,0,1,67
53.54034042,0,35920630,1,0,0,0,1,0,0,1,0,37,0,1,33
60.79722977,1,33044953,1,0,0,1,1,0,1,1,0,65,1,0,58
65.22818756,1,35019823,1,1,1,0,0,0,0,1,0,53,0,1,65
69.8089447,1,35045640,1,1,0,0,0,0,1,1,0,55,0,1,22
72.27635956,0,35011770,1,1,1,0,0,1,0,0,1,58,0,1,58
33.82162476,0,35924544,1,1,0,0,0,0,0,0,0,,0,0,41
49.3686409,0,33057737,1,1,1,1,,1,1,1,0,62,0,1,43
52.15601349,1,35012178,1,1,1,0,0,0,0,0,0,50,0,1,46
43.35977554,0,53003594,1,1,1,1,0,,0,1,0,5,0,0,
63.41438675,1,35007195,1,0,0,0,0,1,0,1,0,34,0,0,20
68.45262909,1,35019380,1,0,0,0,0,1,0,0,0,73,0,0,52
45.18319321,0,35909836,1,0,0,1,1,1,0,0,0,40,0,1,69
47.4271965,1,33017093,1,0,0,1,0,1,1,1,1,71,1,1,
53.16321182,1,33126283,1,1,0,0,1,1,1,1,0,30,0,1,48
34.71672821,0,35906591,1,0,0,0,0,0,0,0,0,19,0,1,48
32.68767548,0,35014175,1,1,1,0,0,0,1,1,0,45,0,0,39
56.54418564,0,33018804,,,,,,,1,1,1,62,0,1,43
52.46302795,1,33053359,1,0,0,1,1,1,0,0,0,39,0,1,46
59.13225555,1,17005060,1,1,1,1,0,0,0,0,0,14,0,0,-24
66.25580597,1,53002598,1,1,1,0,0,0,0,0,1,65,0,1,52
58.19462967,0,35012294,1,0,0,0,0,1,1,1,0,46,1,1,56
61.79181671,1,17004950,1,1,1,0,1,1,0,1,0,22,0,1,67
70.55782318,1,33026904,1,0,0,0,1,1,0,1,0,47,0,1,73
73.74550629,1,33098794,1,0,0,0,0,0,0,1,1,,0,1,67
79.31225586,1,35019860,1,0,0,0,0,0,1,1,1,71,0,1,62
66.20600128,1,35008254,1,1,1,1,1,1,1,1,0,15,0,0,31
80.82861328,1,53008790,0,0,0,0,0,0,0,0,0,43,0,1,54
32.2335701,0,33006458,0,0,0,0,1,1,1,1,0,34,0,1,60
56.19506454,0,35908915,1,1,1,0,0,1,1,1,0,59,1,1,56
31.7467823,0,33065217,1,1,0,0,0,0,1,1,0,60,0,,56
67.01158905,1,35001016,1,1,1,0,0,0,0,0,0,47,0,1,35
74.87600708,0,35018909,1,1,1,0,0,1,0,0,0,87,1,1,92
62.81967163,1,35904594,1,1,1,0,0,1,0,1,0,45,0,1,73
66.65036774,0,33102503,,,,,,,0,0,0,46,0,0,58
57.65592575,1,35046838,1,1,1,0,0,0,0,1,0,47,0,1,37
86.50759888,1,53006062,1,1,1,0,0,0,0,1,0,53,0,1,58
90.86257172,0,53005341,1,1,,0,0,1,0,0,1,65,0,1,79
56.49176788,1,35914708,1,0,0,0,0,0,0,1,0,44,0,1,
75.64923859,1,35019458,1,0,1,0,0,1,1,1,0,48,0,1,56
70.80848694,0,53014812,1,1,1,0,,0,0,1,0,42,0,1,52
57.38207626,1,35039974,1,0,0,0,0,1,1,1,1,53,0,1,65
72.87483215,1,35002148,1,1,1,,0,0,0,1,0,38,0,1,33
60.95266342,1,35011459,1,0,0,0,0,0,0,0,1,69,0,1,86
64.77905273,1,35035993,1,1,0,0,1,1,0,0,0,81,0,1,31
63.29525757,1,23163020,1,0,0,0,0,1,1,1,0,51,1,1,67
49.29813004,1,23061499,0,0,0,0,1,1,0,0,0,38,0,1,50
59.9426384,1,53006720,1,1,0,1,1,1,0,1,1,69,1,1,54
71.01831818,0,31338788,1,0,0,0,0,1,0,1,0,42,0,1,56
61.25321198,1,33048509,1,0,0,1,0,1,0,1,0,51,1,0,58
66.84176636,0,35908885,,,,,,,0,1,0,15,0,0,22
28.57769012,0,53011031,1,1,0,1,1,1,1,1,0,17,0,0,41
45.331604,1,33086737,1,,1,0,1,0,1,1,0,39,0,1,71
67.6943512,0,23174986,1,1,0,0,0,1,0,0,0,41,0,1,27
63.59882355,1,33097038,0,0,0,1,1,0,1,1,0,28,0,1,18
58.97451782,0,53005171,0,0,0,1,0,1,1,0,1,84,0,1,48
70.67381287,0,33031720,1,0,1,1,0,0,1,1,0,34,0,1,39
53.54218674,0,35127012,1,0,0,1,1,1,0,1,0,47,0,0,52
70.49843597,1,23186488,0,1,,,,,0,1,0,28,0,1,39
69.42556763,0,35001247,0,1,1,0,0,0,0,1,0,60,0,1,56
61.83866119,0,35009436,0,1,0,1,0,0,1,1,1,29,1,1,69
29.45981789,0,33097437,0,0,0,0,0,1,1,1,1,38,0,1,39
53.85644531,1,33045569,0,1,0,1,0,0,0,0,1,30,0,1,60
60.98201752,0,35011666,0,1,0,0,0,0,1,1,0,25,0,0,37
38.82411575,0,35904934,0,0,0,1,0,0,1,1,0,57,0,1,50
36.76427078,0,35038775,0,0,0,1,0,0,1,1,0,48,1,0,22
80.08026886,1,35019677,0,1,0,0,0,0,1,1,1,73,0,1,54
37.36500168,0,33092257,0,0,1,0,0,0,0,1,1,46,0,1,69
68.15011597,0,33008841,0,1,1,1,0,0,0,1,0,50,0,0,60
59.62025833,0,17046270,1,1,0,0,1,1,0,1,0,50,0,0,41
73.97743225,1,31330566,1,0,0,0,0,1,1,1,1,,0,1,
46.02375031,0,35049141,0,0,0,0,1,0,0,1,0,52,0,1,3
79.64759827,1,33081743,1,0,1,0,0,1,0,0,0,45,0,1,54
55.1445694,1,35003256,1,,0,0,0,1,0,1,,53,,1,
64.03141022,0,35018855,1,0,0,,1,,0,1,0,41,0,1,33
42.37689209,0,33016070,1,0,0,0,0,1,0,1,0,63,1,1,75
70.80970764,1,23132507,1,0,0,0,1,1,1,1,0,75,0,1,75
62.85185623,1,33075212,,,,,,,0,1,1,41,0,0,3
40.25414276,0,33027820,1,0,1,0,1,1,0,1,0,49,0,1,54
70.59407806,1,35901271,1,1,1,0,0,0,1,1,1,46,1,1,56
70.85103607,0,33008841,1,0,0,0,0,1,,,,,,,
76.07463837,0,33045070,1,1,1,1,0,0,,,,,,,
49.22618484,0,35923655,1,1,0,0,0,0,1,0,0,26,0,1,82
68.53823853,1,35919299,1,0,1,0,0,0,0,0,0,73,0,1,73
76.90538788,1,33017107,0,0,1,0,0,0,0,1,1,,1,1,
59.95036697,0,23024658,0,1,0,0,1,1,0,1,0,55,0,1,82
68.92919159,0,53014316,1,0,1,0,0,1,0,0,0,68,1,0,67
76.01302338,1,33026904,1,1,0,1,1,1,0,1,0,34,1,1,50
38.52455139,0,33050791,1,1,1,0,0,0,1,1,0,50,0,1,73
68.81006622,1,35039123,0,0,0,0,0,0,1,0,0,1,0,0,20
82.86321259,0,33106614,0,0,1,0,1,0,1,1,0,66,0,1,46
67.99640656,0,31068195,0,,,0,0,0,0,1,0,34,0,0,5
45.68977356,0,35903899,0,1,1,1,0,0,1,1,1,51,0,1,82
37.36218643,0,33045437,0,0,0,1,0,1,0,1,0,12,0,1,60
43.37948227,1,35907397,,,,,,,1,1,1,73,1,1,60
59.12081909,0,33090823,0,1,1,0,0,0,0,0,0,48,0,0,41
65.49275208,1,33013918,0,0,0,1,0,1,0,1,0,39,1,1,39
57.51971054,1,23163020,1,1,1,,1,,1,1,0,37,0,1,54
61.98908234,1,33038473,,,,,,,0,0,0,24,0,0,
66.42536163,1,23073411,0,0,0,0,1,1,0,0,1,35,0,1,41
65.71338654,1,23001011,,,,,,,0,1,0,27,0,1,43
64.26728058,0,23165774,0,0,0,1,1,1,0,1,0,66,0,1,
63.72240067,0,23265795,1,0,0,0,1,1,0,1,0,60,0,1,69
71.4016037,0,17005264,0,0,0,1,0,1,0,0,0,59,0,1,79
51.72608948,1,23264616,0,0,0,0,1,1,1,1,0,48,0,1,73
52.64570618,1,23069988,1,0,0,0,1,1,0,1,0,43,0,1,37
52.65048599,0,33048304,1,0,0,0,1,1,0,1,0,38,0,1,54
63.13274002,1,33048282,1,0,0,1,0,1,0,1,1,50,0,0,41
73.44057465,0,23264853,1,0,0,0,0,1,0,0,0,62,0,1,50
43.07633972,1,33086737,1,0,0,0,0,1,1,1,0,,1,0,
69.83596802,1,33071969,1,1,0,1,0,0,0,1,1,72,0,1,50
57.51852417,0,33039569,1,0,0,1,0,1,0,1,1,51,0,1,46
75.44597626,0,23142332,1,0,0,0,1,1,0,0,0,52,0,0,43
54.01351929,1,35901131,0,0,0,0,1,0,1,0,1,7,1,1,94
60.68422699,0,33026734,1,0,0,1,0,1,1,1,0,48,0,1,46
82.70017242,0,23233885,1,0,1,0,0,1,1,1,0,8,0,1,50
76.25265503,0,35909836,,,,,,,1,1,0,47,0,1,27
49.96973801,1,17050294,0,0,1,1,0,1,1,1,0,38,0,1,54
71.01682281,1,31322539,0,0,0,1,0,0,1,1,0,48,0,1,41
74.602005,0,23185287,1,1,0,0,1,1,0,1,0,,0,1,
31.72816086,0,33018332,1,0,1,1,0,1,1,1,1,34,0,1,54
38.97225189,1,17050294,1,1,0,1,0,1,1,1,0,56,0,1,20
70.23976898,0,35019604,1,0,0,0,0,1,0,1,0,43,0,1,27
66.00856781,0,35019379,0,1,1,0,0,0,1,1,0,34,0,1,35
74.70611572,0,17046270,1,1,0,0,0,1,1,1,1,43,0,1,67
53.54588318,1,17026172,1,0,0,1,1,1,0,1,0,42,0,1,
33.01916122,1,35914757,1,0,0,0,0,1,0,1,1,,0,1,
43.51884842,1,33051330,1,0,0,1,0,1,1,1,0,31,0,1,77
69.12172699,1,23252294,1,0,0,0,1,1,0,0,0,40,0,0,31
36.79903793,0,33106606,1,0,0,1,0,0,0,1,,31,,,41
53.22536469,1,33097046,1,0,0,,1,0,,,,,,,
57.91785049,0,23190884,1,0,0,0,1,1,0,0,0,27,0,1,31
70.33334351,0,23185287,1,0,0,0,0,0,1,1,0,44,1,1,37
28.37319565,0,33058180,1,0,0,0,1,1,0,0,0,38,0,1,22
48.30659485,0,33089078,1,1,0,1,0,0,1,1,0,85,1,1,75
60.39457321,1,33097798,1,0,0,1,0,1,0,1,0,41,0,1,54
73.56640625,0,35006567,1,0,0,0,0,1,1,1,0,64,0,1,31
35.53343201,0,33029660,1,0,1,1,0,0,1,1,0,61,0,1,75
48.49252701,1,33010889,1,0,0,1,0,1,1,1,1,81,1,1,69
65.37156677,1,31070149,1,0,0,1,0,1,0,1,0,37,0,1,56
73.87451935,1,35921749,1,0,0,0,1,0,1,1,0,50,0,1,82
63.16565704,0,33044899,,,,,,,0,1,,41,,,41
62.28826523,0,31069507,1,0,0,0,0,1,0,1,0,13,0,1,27
37.51893997,1,35909877,,,,,,,1,1,1,,1,1,
75.27746582,1,33092265,1,0,1,1,0,1,0,0,0,48,0,1,79
80.64174652,0,33128235,1,0,0,0,0,0,0,1,0,34,0,0,20
61.62542725,1,35916985,1,,0,0,0,1,1,1,0,71,0,0,50
45.22709274,0,33006458,1,0,1,0,1,0,0,1,0,59,0,1,65
44.70354462,1,35037084,0,1,1,0,0,1,0,1,0,71,0,1,50
64.2365036,1,53002482,0,1,1,1,0,,1,1,0,76,0,1,50
72.88383484,1,35043345,0,0,0,0,1,0,0,1,1,60,0,1,77
29.41807365,0,23077883,0,0,0,1,0,1,0,0,0,63,0,1,52
77.1114502,1,17026172,1,1,1,0,0,0,0,0,0,46,0,1,37
51.43614197,0,53012623,0,0,0,1,1,1,0,0,1,53,0,1,50
38.85676956,0,35918623,0,1,1,1,0,0,1,1,0,44,0,1,56
54.41195297,0,33045070,,1,1,0,0,1,0,1,0,54,0,1,60
40.2781601,0,33028583,0,1,,1,0,1,1,1,1,41,1,1,79
57.53220367,1,17047790,1,1,0,1,1,1,0,1,0,71,0,1,50
56.87262344,1,17026172,1,0,0,0,1,0,0,1,0,57,1,1,56
28.3668766,0,33058741,1,0,1,1,1,1,0,1,0,62,0,0,73
60.4043541,0,35901404,1,0,0,0,0,0,0,0,0,,1,0,
71.40255737,1,31322539,1,0,0,0,1,1,0,1,0,73,1,1,90
59.5763588,0,33038724,1,1,0,0,1,0,1,1,0,32,0,0,16
43.56855392,1,35012178,1,0,0,1,1,0,0,0,1,59,0,1,65
48.74584579,1,33020140,,,,,,,1,1,0,54,0,1,39
73.6361084,1,23069988,0,0,0,0,0,1,1,1,1,64,0,1,77
54.78507996,1,23078707,0,0,0,0,1,0,0,1,0,48,0,0,33
68.89099884,1,35005903,0,0,1,0,0,0,1,1,0,85,0,0,33
47.03939438,1,23100583,0,1,0,0,1,1,0,1,0,67,0,1,33
48.21359253,1,23024631,0,0,0,1,1,1,1,1,0,37,0,1,31
43.27306366,0,23185287,0,0,0,0,1,1,0,0,0,48,0,0,20
53.62543869,1,23025611,0,0,0,0,1,1,1,1,0,44,0,1,52
37.56206131,0,23002590,0,0,0,0,1,1,1,1,0,20,1,1,67
63.10148239,1,35909907,,,,,,,1,1,0,47,0,0,22
68.68213654,0,23068809,0,0,0,0,0,1,0,0,0,75,0,1,50
46.39378357,0,23071095,0,0,0,1,0,1,0,0,0,40,0,1,60
31.06843185,1,17007496,0,0,0,0,0,0,0,0,0,12,0,0,3
63.23826599,1,35008254,0,0,0,0,1,1,1,1,0,52,0,0,43
60.66175079,1,17007496,0,1,0,0,0,1,1,1,0,81,0,1,60
51.60205841,0,23174986,0,1,0,0,1,1,0,1,0,54,0,0,3
77.95056152,1,35909907,,,,,,,1,1,0,55,0,0,75
65.52603912,1,33038929,0,1,1,0,0,1,0,1,0,26,0,1,43
63.5697937,0,35046097,0,0,0,0,1,1,1,1,0,53,0,1,60
80.24201965,0,23185287,0,1,1,0,1,1,1,1,0,54,0,1,43
77.77016449,0,17046270,0,0,0,0,0,1,0,0,0,41,0,1,31
78.22799683,1,35921749,0,0,0,0,0,0,1,1,0,60,0,1,84
62.81575775,1,35012300,0,1,1,0,0,0,1,1,1,51,0,1,60
34.43804169,0,23100311,0,0,1,0,0,1,0,0,0,34,0,1,48
81.7088089,0,23174986,0,0,0,0,1,1,0,0,1,69,1,1,90
62.53365326,1,23131802,0,0,0,0,1,1,0,1,0,42,0,1,48
38.71824265,0,23163364,0,0,0,0,1,1,0,0,1,28,0,1,67
53.9263382,0,23041854,0,1,0,0,1,1,1,1,0,33,0,0,60
43.69262314,0,23234296,0,0,0,0,1,1,,,,,,,
39.99918365,0,33106690,0,0,1,1,0,0,,1,1,65,0,1,88
76.5798111,0,31338800,0,0,0,0,1,1,1,1,1,78,0,1,58
40.74412918,1,33016550,0,1,1,0,0,0,0,0,0,41,0,1,62
69.1350708,1,23136413,0,0,1,0,0,1,0,1,1,46,0,1,84
49.33069611,1,33005478,0,0,0,0,0,1,1,1,0,24,0,1,60
43.35792923,1,23109149,0,0,0,0,1,0,1,1,1,40,0,1,50
73.30329132,0,23080841,0,0,0,1,0,1,0,1,0,,0,1,
75.96899414,1,23320214,0,1,0,0,1,1,0,0,0,47,0,1,65
64.14176941,0,35910272,,,,,,,1,1,0,53,0,1,31
51.64802551,1,23264616,0,0,0,1,1,1,1,1,1,54,0,1,50
63.28443527,1,33044953,0,0,,,,,1,,0,50,0,1,39
69.41194916,0,23264853,0,0,1,1,0,0,,,,,,,
56.42847061,1,33014086,0,0,0,0,1,1,1,1,0,60,0,1,48
52.43537521,1,35907397,0,1,0,1,0,1,1,1,0,25,0,1,35
45.71487427,0,23190884,0,0,0,1,1,1,0,0,0,42,0,1,
42.20720291,0,35922985,0,1,1,1,0,0,0,1,0,17,0,,
50.33132553,1,33062250,0,0,0,1,0,1,1,1,0,32,0,1,54
39.00906754,1,35009124,0,1,0,0,0,0,0,0,0,46,0,1,43
76.96678162,1,23100583,0,1,0,0,1,1,1,1,1,54,1,1,77
56.21915436,0,33065217,0,1,0,0,0,1,0,0,0,77,0,1,79
65.27080536,0,23255269,0,0,0,1,0,1,0,1,0,51,0,0,54
46.02432251,1,35920083,0,0,1,0,0,1,0,1,0,26,1,1,41
64.48703766,1,23070382,0,1,0,0,0,1,1,1,1,48,0,1,58
57.97437286,1,23062703,0,0,0,1,1,1,0,0,0,40,0,1,27
69.86227417,0,33038180,,,,,,,0,1,,19,0,0,8
56.07799911,0,23025204,0,0,1,0,1,0,0,0,0,58,0,1,62
68.67549133,1,35901124,0,0,1,0,0,1,1,1,0,60,0,1,22
59.19112396,0,31338788,0,0,0,0,0,1,1,1,0,,0,1,43
56.44031906,0,33007306,0,0,0,1,1,1,1,1,0,46,0,1,52
54.2640686,1,23062703,0,0,0,1,1,1,1,1,0,48,0,1,
48.86901093,0,35910272,,,,,,,0,1,0,15,0,1,84
68.01190948,1,35914757,0,0,0,1,0,1,1,1,1,47,0,0,33
74.38300323,0,35920630,0,1,0,0,0,0,1,1,0,70,0,1,48
71.70005798,1,35042195,0,0,0,0,1,1,0,0,0,19,0,0,29
70.55324554,1,35000673,0,1,0,0,0,0,0,0,0,36,0,1,24
46.2434082,0,35011940,0,0,0,0,1,0,1,1,0,27,0,0,60
46.06298828,0,23169249,0,0,0,0,1,1,0,0,0,23,0,1,54
71.75065613,0,23075864,0,1,1,0,0,0,0,1,0,39,0,1,54
87.92542267,0,33041326,0,1,0,0,0,1,0,1,0,39,0,1,77
80.88890839,0,35923394,0,0,0,1,1,1,1,1,0,37,0,1,46
72.16082001,0,23072374,0,0,0,0,0,1,0,0,0,46,0,1,39
69.53964233,1,23131802,0,0,0,0,1,1,0,1,0,44,0,1,5
69.36747742,0,23002590,0,0,0,0,1,1,0,0,1,65,0,1,69
52.9743042,0,23462337,0,0,1,0,1,1,0,1,0,46,0,1,52
53.56703949,0,23323442,0,0,0,0,0,1,0,1,0,49,0,1,48
66.06291199,0,23100311,0,0,0,0,0,1,1,1,1,87,1,1,82
46.57380676,1,23234814,0,1,1,0,1,1,0,1,0,66,0,1,58
71.11148071,1,23034009,0,1,0,0,0,1,0,1,0,60,0,1,86
63.55329895,0,23025204,0,0,0,0,0,1,0,0,0,34,0,1,41
40.56976318,0,35041737,0,0,0,0,0,0,0,1,1,64,1,1,65
51.17931747,1,23060298,0,0,0,0,1,1,1,1,0,,1,1,50
49.63903046,0,35001173,0,0,0,1,0,0,1,1,1,46,0,1,58
39.24565887,1,23001011,0,,,,,,1,1,0,2,0,1,67
64.12742615,0,23264853,0,1,1,0,0,0,0,1,0,65,0,1,62
39.80628586,1,23142804,0,0,0,1,1,1,0,0,0,28,0,1,65
74.01948547,0,35910521,,,,,,,0,1,0,50,0,1,46
44.59995651,0,23323442,0,1,0,1,0,1,0,1,0,31,0,1,73
24.14824486,1,23140518,0,1,1,1,0,1,1,1,0,70,0,1,24
58.52807999,1,23060298,0,0,0,0,0,1,1,1,0,54,0,1,69
33.553936,0,53012542,0,0,0,0,1,1,1,1,0,40,0,1,27
59.38935852,1,23264616,0,0,0,1,1,1,1,1,0,42,0,1,60
53.3161087,1,35037217,0,0,0,0,1,1,0,0,0,45,0,1,37
87.45061493,1,17019206,0,1,1,0,0,1,0,1,0,83,0,1,65
78.67151642,1,33039186,0,0,0,0,1,1,1,1,1,72,0,1,86
48.05532837,0,35910521,,,,,,,0,0,0,81,0,1,54
43.7591629,1,33126160,0,0,0,1,1,1,0,1,0,14,0,1,37
65.50051117,1,23186488,0,1,1,1,1,1,0,0,0,37,0,1,65
50.10004044,0,23462337,0,0,0,0,1,1,1,1,0,68,0,1,62
78.95059967,0,23083921,,,,,,,0,0,0,,0,1,
68.3830719,1,23461667,0,0,0,0,1,1,0,1,0,40,0,0,52
32.18006516,1,33096880,,,,,,,1,1,0,69,0,1,65
40.17565536,0,35012269,0,0,0,1,0,1,1,1,1,7,1,1,73
33.73117447,1,33085773,,,,,,,1,1,0,,1,1,
43.25891495,0,23100133,0,0,0,0,1,1,1,,1,30,0,1,65
68.44555664,0,35910764,,,,,,,0,0,0,60,0,0,69
41.55687332,0,23264853,0,0,1,0,1,0,0,1,0,42,0,1,
78.751091,0,23065214,0,1,0,1,1,0,0,0,0,93,0,1,90
57.95641327,0,31338788,0,0,0,1,0,1,1,1,0,,0,1,52
53.36264801,1,33004226,0,0,0,0,0,1,1,1,0,69,0,1,48
68.47787476,1,23072067,0,1,1,0,0,0,0,0,0,62,0,0,39
47.34740448,1,33049025,0,1,1,1,1,0,0,1,1,56,0,0,35
71.80631256,1,35046772,0,0,1,0,0,1,0,0,0,69,0,1,33
59.83928299,0,35039676,0,0,0,0,0,0,1,1,0,,0,1,52
61.27259445,1,35911331,,,,,,,0,0,0,80,0,1,62
38.0932312,0,23035684,0,1,1,0,1,1,0,1,0,40,0,1,56
41.30477142,1,53005210,0,0,0,1,1,1,1,1,,11,,0,18
58.17485046,0,23236477,,,,,,,1,1,0,51,0,1,73
46.15003586,1,23053356,0,0,0,0,1,1,1,1,0,25,0,0,33
55.46986771,0,23169125,0,0,0,1,0,1,0,1,0,57,0,1,22
42.68871307,0,23462337,0,0,0,1,1,1,0,0,0,9,0,1,27
43.05500793,0,23188545,0,0,0,0,1,1,0,1,,34,,0,37
57.79027557,1,35911331,,,,,,,1,1,0,42,0,1,50
48.35125732,1,35901124,0,0,0,0,1,0,1,1,0,5,0,1,50
44.47652817,0,33014760,,,,,,,1,1,0,68,0,1,43
65.38694763,0,23323426,0,0,0,0,1,0,0,0,0,,0,1,
31.58785629,1,35909865,0,0,0,0,0,0,1,0,0,20,0,1,56
81.59320831,0,23169125,0,1,1,1,1,1,0,0,0,44,1,1,77
32.3581543,1,35911343,,,,,,,1,1,,57,1,1,77
48.98991776,1,53005210,,,,,,,1,1,0,34,0,1,31
40.01594162,0,23002590,0,0,0,0,1,1,0,0,,57,,1,43
58.05165863,0,33054339,0,0,0,1,0,1,0,0,0,44,0,1,75
55.81151199,0,33095140,0,0,0,0,0,1,0,0,0,,0,1,31
74.82796478,0,23083921,0,0,0,0,1,1,0,0,0,85,0,1,75
75.60910797,0,33038724,0,0,0,1,0,1,0,0,0,55,0,1,54
52.50617981,0,17026350,0,1,1,1,0,1,0,0,0,,0,1,35
81.51294708,1,17047790,0,1,1,1,1,1,0,0,0,30,0,0,27
45.72496414,0,23163330,0,0,0,1,1,1,1,1,0,37,0,1,79
33.55241013,0,33065217,0,0,1,1,0,1,1,1,0,61,0,1,56
51.85765076,0,23462337,0,0,0,1,0,1,1,1,0,37,0,1,16
47.81222534,0,31338788,0,0,0,0,1,0,0,0,0,32,1,1,
36.83673477,1,23100770,0,0,0,1,1,1,0,1,0,53,0,1,52
41.31993103,0,23041854,0,0,0,0,0,1,0,0,0,51,0,1,48
50.4908638,0,35038775,0,0,0,0,1,0,1,1,0,29,0,1,35
